permutation_type,permutations,seed,RMSE,Rsquared,MAE,Resample
none,16,58,29.76634251666041,0.9761074221325187,23.764662738102555,Bootstrap10
none,17,59,26.305526263528595,0.9675321848796371,20.9902619267757,Bootstrap01
none,17,59,28.160019673856343,0.9624705077331814,21.858699353671884,Bootstrap02
none,17,59,23.789094169001697,0.9759437598708537,18.47812123090328,Bootstrap03
none,17,59,31.71195016049234,0.9599334839775627,25.19861630342325,Bootstrap04
none,17,59,26.363275033010964,0.967429357920043,21.216699221069348,Bootstrap05
none,17,59,28.736654464724438,0.9637403927311528,22.81756146024666,Bootstrap06
none,17,59,26.386055027677518,0.9697223546968312,21.325870823875434,Bootstrap07
none,17,59,28.942364299614745,0.9678271887613596,22.86509743940096,Bootstrap08
none,17,59,26.70040832857317,0.9662853253267819,21.974863144534243,Bootstrap09
none,17,59,24.05368063111048,0.969549811725745,19.71693258083043,Bootstrap10
none,18,60,28.33574471644496,0.965500675493384,22.13041764751227,Bootstrap01
none,18,60,29.23767904287982,0.9723383108946444,23.81141405039764,Bootstrap02
none,18,60,22.978761756411984,0.9755278454130234,19.22798338220855,Bootstrap03
none,18,60,26.90147885276812,0.9703631348565882,22.502681352476902,Bootstrap04
none,18,60,29.811565849676995,0.9748343648185424,22.931671203229403,Bootstrap05
none,18,60,24.28670927161737,0.9776597914384648,20.04307387595816,Bootstrap06
none,18,60,25.671195469744344,0.9777055860484942,21.278091706146373,Bootstrap07
none,18,60,26.030140741566782,0.9682885792213872,21.095894464592575,Bootstrap08
none,18,60,28.463742083745196,0.9707106546735587,24.13070632525558,Bootstrap09
none,18,60,24.20865754612979,0.9766625103522248,19.405103302277745,Bootstrap10
none,19,61,28.421059623046332,0.9685355188388503,23.726743592545837,Bootstrap01
none,19,61,28.4712285470686,0.9675772024567308,23.62177407035768,Bootstrap02
none,19,61,25.115657033692163,0.9726843948994464,21.277639962530948,Bootstrap03
none,19,61,26.94285385430807,0.9672692300256184,21.05543973830082,Bootstrap04
none,19,61,26.81808685967516,0.9676604416843776,22.455716697718834,Bootstrap05
none,19,61,23.46487597592396,0.9696879699419114,19.120046604938572,Bootstrap06
none,19,61,27.359864677243927,0.9708913593083314,21.090344944633447,Bootstrap07
none,19,61,32.40003271221728,0.9702941584981701,26.451644441493013,Bootstrap08
none,19,61,27.086561729628034,0.9559140733826036,22.684852211287136,Bootstrap09
