permutation_type,permutations,seed,RMSE,Rsquared,MAE,Resample
response,14,56,191.0562271994375,0.088761470518285,149.5017758621137,Bootstrap08
response,14,56,196.887682598949,0.04514890058207674,159.61215380229535,Bootstrap09
response,14,56,160.29345681071854,0.092610736754278,128.7408196557072,Bootstrap10
response,15,57,151.9857978359209,0.0015152375315799665,117.63732455276708,Bootstrap01
response,15,57,163.98398934615227,9.416967863266741e-4,119.92443788472488,Bootstrap02
response,15,57,184.96977015652462,0.02818820136606515,146.11364805717713,Bootstrap03
response,15,57,136.9100370156353,0.03174079121650376,109.56670640274422,Bootstrap04
response,15,57,165.7861719652775,0.0042703465074736355,135.30996246359874,Bootstrap05
response,15,57,150.0594062049861,5.1280332463892374e-6,123.77663331176772,Bootstrap06
response,15,57,162.86072000237402,0.005726173153804324,127.93697263487718,Bootstrap07
response,15,57,142.3664643430211,9.81405035791955e-4,105.5695076511224,Bootstrap08
response,15,57,128.9614957605306,0.04213948716068282,102.53156670506749,Bootstrap09
response,15,57,164.29180090912843,0.0023163924834100373,124.98959296373704,Bootstrap10
response,16,58,149.87726017650195,0.05327229067661936,118.01509435418218,Bootstrap01
response,16,58,161.6876272980728,0.020616086501558193,127.26243230738977,Bootstrap02
response,16,58,129.82231273348367,0.06679816761853008,108.76633081312337,Bootstrap03
response,16,58,172.25011945845586,6.230911432772457e-9,133.00995058108424,Bootstrap04
response,16,58,169.42362625825308,0.026535532010365154,130.24541976183647,Bootstrap05
response,16,58,115.5572453640631,0.003059450041624996,93.02112157787639,Bootstrap06
response,16,58,170.14319589636727,0.0022470348627113756,137.8485189963764,Bootstrap07
response,16,58,179.47641305688379,4.238686351110807e-4,150.46052851401112,Bootstrap08
response,16,58,163.65734826914465,5.129888520584644e-4,132.36583042365174,Bootstrap09
response,16,58,164.03276861608717,0.004930756939682523,134.85438773821176,Bootstrap10
response,17,59,177.81777892313033,0.009219852707017147,146.70220729968077,Bootstrap01
response,17,59,155.55835795919853,0.05818468794423477,120.66546080340768,Bootstrap02
response,17,59,147.0405418083803,0.11161194940276481,119.87127215405332,Bootstrap03
response,17,59,160.76744891317983,0.021404819505882324,131.28250756537355,Bootstrap04
response,17,59,181.58154378419144,0.0012743821160630577,148.88836001949412,Bootstrap05
response,17,59,141.38269975952062,0.08585984759629024,110.57054324087038,Bootstrap06
response,17,59,163.65547505690375,0.007235453653569188,132.55283906042663,Bootstrap07
response,17,59,158.18425014814525,0.0016633645905280024,123.36986712048983,Bootstrap08
response,17,59,164.7974474094982,0.028566981594057076,128.09444311078983,Bootstrap09
response,17,59,184.6208621804757,0.005873255218298122,145.17055057123937,Bootstrap10
response,18,60,142.26646257170867,0.018571404902145164,116.6189623885461,Bootstrap01
response,18,60,149.98619491473488,0.11702348859473088,113.17547086432481,Bootstrap02
response,18,60,160.11162945888725,0.011458170163891116,118.90285741107556,Bootstrap03
response,18,60,140.4092728581633,0.008163149121479904,110.7296670418971,Bootstrap04
response,18,60,156.72126288145884,0.043927985281749696,119.41045439931348,Bootstrap05
response,18,60,154.73463125041695,0.12704497354088465,122.07065264287264,Bootstrap06
response,18,60,161.24265733425358,0.008447734514016227,125.57078239348651,Bootstrap07
response,18,60,147.38646259343847,0.07975732190622542,116.34939829717646,Bootstrap08
response,18,60,178.73890256140794,0.11267083882720871,149.30551436954008,Bootstrap09
response,18,60,150.78296524315581,0.029002586691218232,117.31485544126129,Bootstrap10
response,19,61,168.42079570078627,0.029709693473974622,127.38524776090465,Bootstrap01
response,19,61,151.19522816462802,0.005510371168720865,111.73980366566158,Bootstrap02
response,19,61,162.18210409956527,0.002736917869703129,129.88651450181968,Bootstrap03
response,19,61,160.47371510322975,0.01595581730605048,128.943928527637,Bootstrap04
response,19,61,145.23817962725454,0.050222992150656565,120.64431399069751,Bootstrap05
response,19,61,145.4372032089487,0.013069382148133121,110.19973970414216,Bootstrap06
response,19,61,178.76077107024983,0.009048508007254161,141.62996007613066,Bootstrap07
response,19,61,145.87829517279377,2.6962776766985394e-4,111.27221722701121,Bootstrap08
response,19,61,158.24906123748795,0.002329578646680413,122.75504117126042,Bootstrap09
response,19,61,148.62370763297383,0.035860794586650105,114.18786983093165,Bootstrap10
response,20,62,156.30358451617536,0.0014085485929675012,128.09258511075475,Bootstrap01
response,20,62,185.2296454312187,0.08354965752888541,154.06403711836094,Bootstrap02
response,20,62,181.0695690881922,0.0073822601363980915,147.6290494575181,Bootstrap03
response,20,62,152.21701485898313,8.462319388512367e-4,117.39646821155013,Bootstrap04
response,20,62,180.43789597799906,0.013141098981568509,139.18711855566676,Bootstrap05
response,20,62,170.0148959690288,0.007297933781485302,133.6384651058914,Bootstrap06
response,20,62,158.45050215185574,0.0541163805540484,109.30973120660146,Bootstrap07
response,20,62,145.47764338225662,5.845786304172244e-4,110.21505106750085,Bootstrap08
response,20,62,173.06778227638856,0.08235061607908961,145.09238668312872,Bootstrap09
response,20,62,166.01520854182417,0.07778599581289845,139.26666721274108,Bootstrap10
response,21,63,172.85207911443624,0.004712724484516439,131.6426418173892,Bootstrap01
response,21,63,147.57468998462272,0.014169321538446002,113.73751397703961,Bootstrap02
response,21,63,150.75387488782619,0.10441792704830068,125.9198748157369,Bootstrap03
response,21,63,162.8355443336983,0.07319419866189397,133.9594656671857,Bootstrap04
response,21,63,142.82630894692355,0.03286227804010569,124.03397225508415,Bootstrap05
response,21,63,165.31221663591154,0.013128540088440705,128.42375756492757,Bootstrap06
response,21,63,159.94932791153136,0.019463747474929797,132.47270248339362,Bootstrap07
response,21,63,152.46807529727954,0.10627598083686499,118.36133268466067,Bootstrap08
response,21,63,179.32785910894202,0.01959342302523335,150.91177475074818,Bootstrap09
response,21,63,147.15030049133526,0.06945478844036361,124.68495520050335,Bootstrap10
response,22,64,172.09233406388338,0.04165109454061191,142.8402180224615,Bootstrap01
response,22,64,179.1576416510469,4.242247281597577e-5,143.9211200741196,Bootstrap02
response,22,64,142.18945558659794,1.643324957003579e-6,115.11891264768626,Bootstrap03
response,22,64,151.6422020974801,0.04572322812995209,126.68654311058228,Bootstrap04
response,22,64,174.53296474969653,0.0467264226025707,138.22935053982897,Bootstrap05
response,22,64,162.7681939340178,0.02867467498659314,137.48410199201555,Bootstrap06
response,22,64,161.6817792108273,2.5881266458909396e-4,132.28333974253192,Bootstrap07
response,22,64,154.16788522519852,0.0037597316507646645,125.69459196595668,Bootstrap08
response,22,64,163.82301948993833,0.003015965919627545,133.20625098330675,Bootstrap09
response,22,64,140.58561238614215,0.0037671745411753423,119.13872530788738,Bootstrap10
response,23,65,131.747839936424,0.024629085744826317,108.84823363178857,Bootstrap01
response,23,65,161.32599747980683,0.09918780668401808,133.43949095321148,Bootstrap02
response,23,65,178.39418409144372,0.007164456731030342,147.90023490013508,Bootstrap03
response,23,65,142.6655525410376,6.976942365388769e-4,119.90446966475622,Bootstrap04
response,23,65,176.22564449706158,0.0071991886722083485,139.83488393327394,Bootstrap05
response,23,65,170.63121585463335,0.009692944356145188,144.00720421747147,Bootstrap06
response,23,65,176.96087073162582,0.1104128971155918,148.04090038846934,Bootstrap07
response,23,65,143.38347095126218,0.008542657458553841,117.52792868403807,Bootstrap08
response,23,65,159.69645977567953,0.04808334146109429,125.18967691558366,Bootstrap09
response,23,65,157.63048138155764,0.021393860878573784,122.46008949190455,Bootstrap10
response,24,66,155.2014655212883,0.04735372971019332,125.74608151134215,Bootstrap01
response,24,66,146.5799869001262,0.036386792699572484,115.13750240834285,Bootstrap02
response,24,66,159.4772409960313,0.016660931426473166,132.04262020673352,Bootstrap03
response,24,66,145.813385677421,0.02115188891775057,114.42971196455794,Bootstrap04
response,24,66,160.5366634754265,0.018808919756535057,134.05943153092912,Bootstrap05
response,24,66,142.09091646098761,0.0030004252968310534,106.1844428417406,Bootstrap06
response,24,66,160.81204335158617,0.02784939663242646,131.05231761044382,Bootstrap07
response,24,66,163.18730734271512,0.0016521188214575846,135.04104102030814,Bootstrap08
response,24,66,183.34129928447206,0.007913841681808748,149.9712654206614,Bootstrap09
response,24,66,156.2765226263821,0.006240749860744904,122.93555297556401,Bootstrap10
response,25,67,157.33714329200993,0.05416653229042131,128.01931177889065,Bootstrap01
response,25,67,151.7816145538388,5.390105331789759e-4,125.63392802787014,Bootstrap02
response,25,67,155.53230997170047,0.002080417212356354,114.99670169885582,Bootstrap03
response,25,67,136.83641679198615,0.048389057134084965,106.5354902821663,Bootstrap04
response,25,67,159.07758516136244,0.009371226098776624,129.48546941959086,Bootstrap05
response,25,67,147.30922237453294,0.027440945968750404,116.23680352350101,Bootstrap06
response,25,67,149.0415501455145,0.0013477542750139917,119.51465718561913,Bootstrap07
response,25,67,182.69091473021257,0.0018659111722522767,147.26819598648925,Bootstrap08
response,25,67,175.00679397600288,0.027491802350432186,144.1466011717806,Bootstrap09
response,25,67,116.54000037582128,0.007413824214369242,95.44525925281958,Bootstrap10
response,26,68,161.41535953904216,0.035157806555199615,134.66055002140996,Bootstrap01
response,26,68,155.75883005508655,0.08271105763329893,129.4130774789371,Bootstrap02
response,26,68,154.45619361038408,0.05213270854997672,120.86343825915607,Bootstrap03
response,26,68,156.6562246789153,0.07534995090592213,129.04497925064746,Bootstrap04
response,26,68,151.45819355946335,0.06711584574277915,127.62498570790234,Bootstrap05
response,26,68,173.08964965839516,9.302038001730866e-4,132.24168410124815,Bootstrap06
response,26,68,164.09590008545172,0.04101726748222771,135.5327788882541,Bootstrap07
response,26,68,149.17443416270325,0.054806430508961314,108.34923703545854,Bootstrap08
response,26,68,112.2188658639288,0.1077847358080058,95.74631376285771,Bootstrap09
response,26,68,156.3929187601179,0.16349073626030158,128.9861011506411,Bootstrap10
response,27,69,177.00737550093064,0.0029039385501135762,136.26609487730207,Bootstrap01
response,27,69,169.24925622287338,0.004122717364542227,126.28817711533738,Bootstrap02
response,27,69,159.7910763978028,0.03587544705707323,129.54061769303172,Bootstrap03
response,27,69,156.02143132777516,0.030262316598349197,118.76709922288366,Bootstrap04
response,27,69,179.87084196031307,0.045078056624073215,140.1610994933629,Bootstrap05
response,27,69,166.25976805050706,0.021275912842030963,136.37722590184322,Bootstrap06
response,27,69,171.65622828854154,0.0033711303915384687,140.25704748359325,Bootstrap07
response,27,69,161.59593923431018,5.175453280039104e-4,131.95031912730545,Bootstrap08
response,27,69,174.1385812354173,0.010369053738394226,143.63489167706118,Bootstrap09
response,27,69,148.72313384608577,0.01300164663543216,117.9085859926745,Bootstrap10
response,28,70,174.41232320675036,0.004693446198902618,136.78031723087915,Bootstrap01
response,28,70,154.6789478085066,0.0029403233116476186,120.81043126617355,Bootstrap02
response,28,70,143.61699212720694,0.007140494605566824,108.7053465482851,Bootstrap03
response,28,70,134.4791261877582,0.013841059139910381,105.9059423432921,Bootstrap04
response,28,70,153.96892779744857,0.00594627814510476,131.46137766091582,Bootstrap05
response,28,70,192.27249600740697,0.09265449395049602,156.51713876343098,Bootstrap06
response,28,70,162.73378181053585,0.0023427121054715484,125.82486960768333,Bootstrap07
response,28,70,180.36107510808196,0.04179712639473073,136.17496903645088,Bootstrap08
response,28,70,149.9046653113959,0.013523604803314281,117.43792681166016,Bootstrap09
response,28,70,168.28400541620843,0.0048626133006073055,135.01503266264191,Bootstrap10
response,29,71,137.40554068237068,0.02205783124177249,112.05774549433274,Bootstrap01
response,29,71,142.86366349695635,0.008685546736562523,119.15743775615118,Bootstrap02
response,29,71,158.1935998511566,0.0024702680625182253,134.42251815749935,Bootstrap03
response,29,71,157.70649872787783,0.006206251083019446,130.50797407434902,Bootstrap04
response,29,71,138.06368609403268,0.04288864658146557,102.09952741459921,Bootstrap05
response,29,71,119.88414400465382,0.09308978310849322,101.561690948647,Bootstrap06
response,29,71,165.82930139198865,9.341721877657688e-4,138.3008358117865,Bootstrap07
response,29,71,160.03253003612693,0.029418161182301374,125.60710916598697,Bootstrap08
response,29,71,159.4371244162947,0.0016990037359416598,129.97517899472925,Bootstrap09
response,29,71,190.56691795404265,0.10497099426989534,158.29666560561165,Bootstrap10
response,30,72,155.1714747959764,0.06212595105850632,131.2766962792564,Bootstrap01
response,30,72,156.89693532267896,0.0348841427354737,131.91682197928662,Bootstrap02
response,30,72,164.15123693227028,0.010211382305965161,126.11473121629021,Bootstrap03
response,30,72,163.2804193185594,0.006985428277537377,129.53108676624345,Bootstrap04
response,30,72,154.17003739228574,0.011499611364535957,127.13267588565819,Bootstrap05
response,30,72,173.44944159329785,0.04778530936104768,149.15992847773782,Bootstrap06
response,30,72,157.09573066975577,0.02477294471508992,130.47890353193463,Bootstrap07
response,30,72,196.94895016394497,0.08178744636939686,158.07160297189222,Bootstrap08
response,30,72,184.7021047246695,0.04740146622782896,151.76692173221173,Bootstrap09
response,30,72,167.76464125007362,0.0027292149840470055,137.2325819527172,Bootstrap10
response,31,73,188.34242306843169,0.006065665975773258,143.82136799253047,Bootstrap01
response,31,73,167.08989052965427,0.011434211878816599,144.6268054937883,Bootstrap02
response,31,73,141.68882563590043,1.756468714171011e-4,112.77190848849753,Bootstrap03
response,31,73,175.74774187793162,0.040879056865772215,139.52580546031749,Bootstrap04
response,31,73,159.22258789624732,0.0033924126227516597,130.35460004869603,Bootstrap05
response,31,73,163.0519601577654,0.017003170272220283,121.08402765135797,Bootstrap06
response,31,73,142.90440587411314,8.315432861144617e-4,110.8161720930238,Bootstrap07
response,31,73,155.50667285170917,0.04013344898042945,129.73789197330305,Bootstrap08
response,31,73,173.45028368963114,0.03959556064376305,138.89215066342527,Bootstrap09
response,31,73,175.82177106236574,0.06365675737646549,146.2213757745627,Bootstrap10
response,32,74,147.6525480626195,1.015007821847941e-4,121.01382605401287,Bootstrap01
response,32,74,150.90105804194397,5.082837871426962e-4,124.26772724166098,Bootstrap02
response,32,74,155.78284248067862,0.007923856680156112,123.4731135926041,Bootstrap03
response,32,74,152.0707496849974,0.019013955850977152,123.77541564408267,Bootstrap04
response,32,74,168.51915825615902,0.10176680098046595,140.463919791137,Bootstrap05
response,32,74,160.63526242964727,0.003691921465906186,127.53789346691127,Bootstrap06
response,32,74,160.08228710039344,0.003208111997454818,138.60237310744103,Bootstrap07
response,32,74,154.40857060246384,0.0043028202619035255,123.10785946081725,Bootstrap08
response,32,74,153.50714897506694,0.028693052143254107,127.72909395095418,Bootstrap09
response,32,74,159.3866806874863,0.005505638728711498,130.77407278980164,Bootstrap10
response,33,75,156.61883094103072,0.06980975345111083,115.54249178488841,Bootstrap01
response,33,75,146.68220721994695,0.009364890132285586,116.86861839262004,Bootstrap02
response,33,75,165.27286355283425,0.014346050951291874,135.95546130923762,Bootstrap03
response,33,75,188.6387632562139,0.011264402683590424,152.9269760845872,Bootstrap04
response,33,75,162.7028732681294,0.015064356312522524,136.41605583915864,Bootstrap05
response,33,75,170.16371914857237,1.2153561031329755e-4,130.61290361866915,Bootstrap06
response,33,75,172.57238908754604,0.11496054545579033,137.23014454503794,Bootstrap07
response,33,75,177.21953975570398,0.026299400886926436,147.6663944379701,Bootstrap08
response,33,75,147.21833815032426,0.011400814360939414,115.82606022430897,Bootstrap09
response,33,75,155.19618857979037,0.0028179421041749815,123.11281959718868,Bootstrap10
response,34,76,149.66918240157378,0.03983498335731819,117.75153777757465,Bootstrap01
response,34,76,155.82426237276036,0.04056896978067303,127.8946938015575,Bootstrap02
response,34,76,147.76953160147752,0.039945859300550786,122.99312011457747,Bootstrap03
response,34,76,160.222488945892,0.005576371290755386,117.82713287757555,Bootstrap04
response,34,76,137.80091665567872,0.1588052340379745,107.65578557757453,Bootstrap05
response,34,76,140.94284853770253,0.10945659711701915,118.64435665857431,Bootstrap06
response,34,76,143.07325861993655,0.028810453595239805,114.11885114306853,Bootstrap07
response,34,76,178.7469738027191,2.3080243487851696e-4,146.79171292937156,Bootstrap08
response,34,76,146.96310354560825,0.024173622872799998,108.55017436253043,Bootstrap09
response,34,76,143.21108621252606,0.03553135590709069,121.1042991920501,Bootstrap10
response,35,77,193.16181960257566,0.037953838538090104,154.83928813280374,Bootstrap01
response,35,77,182.84564149540108,0.02273897480519873,145.84838545526412,Bootstrap02
response,35,77,158.98227217965916,3.0534195994704106e-4,135.64322765822453,Bootstrap03
response,35,77,150.28076213363502,0.010920159667492131,124.51773256293376,Bootstrap04
response,35,77,159.76299124947468,0.016415237028082477,134.9709025626671,Bootstrap05
response,35,77,159.65527305919372,0.024325455862883375,125.11916854896094,Bootstrap06
response,35,77,159.61314868227763,0.012085273562294193,126.89227793189565,Bootstrap07
response,35,77,151.5000865992576,0.0030226579504445982,126.67429123709988,Bootstrap08
response,35,77,146.1709840236028,6.616255506471707e-5,124.28341332473615,Bootstrap09
response,35,77,151.5208131815082,0.0015861184926256797,114.22866333909504,Bootstrap10
response,36,78,165.8113853035281,0.05671303948098334,124.07584125026169,Bootstrap01
response,36,78,174.42489353861407,0.015557203383603072,138.446662242623,Bootstrap02
response,36,78,150.156131206667,4.381663292478124e-5,122.54076677184707,Bootstrap03
