permutation_type,permutations,seed,RMSE,Rsquared,MAE,Resample
features,6,48,134.8097774149102,0.24696682291106647,107.15082017459274,Bootstrap05
features,6,48,117.80285577320471,0.3215355906363829,97.03230728989259,Bootstrap06
features,6,48,150.26591313730495,0.09075005243537182,114.3011000326909,Bootstrap07
features,6,48,152.71464463674837,0.1809520654725094,120.38195516085709,Bootstrap08
features,6,48,161.8818348820112,0.0902403660385011,124.72505646031412,Bootstrap09
features,6,48,151.3344054715502,0.12233816475595923,128.15841620925323,Bootstrap10
features,7,49,125.30053516692894,0.21598943120828235,105.82821128118476,Bootstrap01
features,7,49,139.995041049931,0.3998515605217025,113.49437867293678,Bootstrap02
features,7,49,113.82217670340769,0.4561856826420207,91.15825082145673,Bootstrap03
features,7,49,137.5150406656673,0.220226148194302,101.90627346980368,Bootstrap04
features,7,49,142.15915113886336,0.22616645368250776,119.20708878190725,Bootstrap05
features,7,49,139.69051456211244,0.145465405979367,99.5190026467485,Bootstrap06
features,7,49,128.407730830372,0.46411446785709487,101.07934862339265,Bootstrap07
features,7,49,130.10412094916566,0.42210217736750105,96.57214524438737,Bootstrap08
features,7,49,143.57002654357436,0.31431347186031755,126.11418189450077,Bootstrap09
features,7,49,127.59128239693354,0.3158010124230204,104.37666375354732,Bootstrap10
features,8,50,110.65735129246936,0.10942384961080091,87.75376739334001,Bootstrap01
features,8,50,143.7628591859938,0.058666482924540894,109.78701309551089,Bootstrap02
features,8,50,147.4679750178379,0.0656477871625514,114.57036354868468,Bootstrap03
features,8,50,157.52051262356963,0.0610565417074507,129.36638406742293,Bootstrap04
features,8,50,173.29884782954133,5.483039480126213e-5,141.23197209707945,Bootstrap05
features,8,50,153.52324943125532,0.009607221059957906,121.20927922185624,Bootstrap06
features,8,50,139.86961038807266,0.008874766202782504,116.00132144499594,Bootstrap07
features,8,50,157.82133188478693,0.05028465493594581,122.58282115039803,Bootstrap08
features,8,50,165.07504329793022,0.08336925042277414,133.14127006808738,Bootstrap09
features,8,50,147.41945997382797,0.008895228838235986,121.3665934633741,Bootstrap10
